0 0 0 0.0000000000 0.0000000000
0 0 1 0.0153200096 0.0588644796
0 0 2 0.0038899084 0.0940676519
0 0 3 0.0001649526 0.1702748629
0 0 4 0.0039635613 0.2195882014
0 0 5 0.0035688648 0.2793826265
0 0 6 0.0024150110 0.3401808991
0 0 7 -0.0114273649 0.3938135983
0 0 8 -0.0022645026 0.4409609691
0 0 9 -0.0087606586 0.4935318450
0 0 10 -0.0139515189 0.5525826426
0 0 11 -0.0082307480 0.5970079504
0 0 12 -0.0087904508 0.6627167698
0 0 13 0.0085197886 0.7130650583
0 0 14 -0.0016882215 0.7638171946
0 0 15 0.0072417677 0.8238038328
0 0 16 -0.0128807963 0.8747251489
0 0 17 0.0026565321 0.9298094787
0 0 18 -0.0033299452 0.9792219108
0 0 19 -0.0000105306 1.0322723762
0 0 20 -0.0030493411 1.0839211283
0 0 21 -0.0031809060 1.1546645938
0 0 22 -0.0140697210 1.1836809567
0 0 23 -0.0127910232 1.2578121427
0 0 24 0.0215855678 1.3147141395
0 0 25 0.0119997504 1.3592127260
0 0 26 -0.0073464783 1.4082710819
0 0 27 -0.0096879271 1.4592780169
0 0 28 0.0099828032 1.5279136385
0 0 29 0.0000000000 1.5707963268
0 1 0 0.0000000000 0.0000000000
0 1 1 0.0072787740 0.0606288770
0 1 2 0.0069760565 0.1079557857
0 1 3 0.0031099106 0.1584799372
0 1 4 -0.0020009788 0.2171490520
0 1 5 -0.0008272320 0.2763947219
0 1 6 -0.0006898951 0.3355997696
0 1 7 -0.0107755591 0.3859900938
0 1 8 -0.0050941978 0.4376069658
0 1 9 0.0034390527 0.4854056192
0 1 10 0.0013573777 0.5471864242
0 1 11 -0.0050471763 0.5922717510
0 1 12 -0.0131041176 0.6572722645
0 1 13 -0.0184473039 0.7008506791
0 1 14 -0.0144271729 0.7670486738
0 1 15 0.0075622249 0.8144980395
0 1 16 -0.0030535980 0.8740319474
0 1 17 -0.0089910229 0.9119799119
0 1 18 -0.0062321860 0.9852749504
0 1 19 -0.0055310507 1.0312867021
0 1 20 0.0010102590 1.0925521789
0 1 21 0.0058668943 1.1430054885
0 1 22 0.0123195120 1.1827613217
0 1 23 0.0116817169 1.2603492016
0 1 24 0.0279877034 1.3177662347
0 1 25 0.0085408678 1.3609304536
0 1 26 0.0062285130 1.4189618739
0 1 27 0.0050118056 1.4625347096
0 1 28 0.0028924150 1.5161885850
0 1 29 0.0000000000 1.5707963268
0 2 0 0.0000000000 0.0000000000
0 2 1 0.0111584031 0.0572937601
0 2 2 0.0036906688 0.1099533377
0 2 3 0.0122943149 0.1649122251
0 2 4 0.0124038168 0.2364548371
0 2 5 0.0164489604 0.2745588082
0 2 6 -0.0028742758 0.3298728102
0 2 7 -0.0054914758 0.3968374902
0 2 8 -0.0009149838 0.4439896245
0 2 9 -0.0009347426 0.4872160121
0 2 10 -0.0015527179 0.5506186367
0 2 11 0.0112381532 0.5800726224
0 2 12 -0.0005662101 0.6585193104
0 2 13 -0.0212711819 0.7197275900
0 2 14 -0.0102746990 0.7638543684
0 2 15 -0.0105658203 0.8157274500
0 2 16 -0.0125927100 0.8621032811
0 2 17 0.0034146172 0.9241962709
0 2 18 -0.0099243950 0.9616377795
0 2 19 -0.0054866025 1.0361828643
0 2 20 -0.0044596660 1.0869932678
0 2 21 0.0163264027 1.1341869196
0 2 22 0.0094009168 1.1836470483
0 2 23 0.0245112311 1.2564064643
0 2 24 0.0290585294 1.3041058511
0 2 25 0.0106671564 1.3651033806
0 2 26 0.0079323849 1.4178473504
0 2 27 -0.0148663866 1.4679372265
0 2 28 -0.0081544705 1.5227622239
0 2 29 0.0000000000 1.5707963268
0 3 0 0.0000000000 0.0000000000
0 3 1 -0.0027672334 0.0550332527
0 3 2 0.0138380805 0.1111703763
0 3 3 -0.0042316849 0.1790655898
0 3 4 0.0103019635 0.2448118761
0 3 5 0.0103146353 0.2839573557
0 3 6 0.0117115920 0.3200790047
0 3 7 -0.0103496235 0.3735946389
0 3 8 -0.0098252509 0.4514487083
0 3 9 0.0076357617 0.5100638058
0 3 10 -0.0170665961 0.5436827918
0 3 11 -0.0047393320 0.6120803787
0 3 12 -0.0088247756 0.6564572625
0 3 13 -0.0050453942 0.7032258548
0 3 14 -0.0165771669 0.7450960255
0 3 15 -0.0070898337 0.7976313741
0 3 16 -0.0179377450 0.8471529606
0 3 17 -0.0117661733 0.9210996852
0 3 18 -0.0081509240 0.9735434394
0 3 19 0.0040899893 1.0258633075
0 3 20 0.0101128343 1.0854150993
0 3 21 0.0164329113 1.1334414317
0 3 22 0.0217186408 1.1895845872
0 3 23 0.0056615725 1.2509445856
0 3 24 0.0147870830 1.3096449334
0 3 25 0.0206178123 1.3507174439
0 3 26 0.0184740769 1.4022360171
0 3 27 -0.0061079875 1.4571624689
0 3 28 -0.0210387009 1.5193320947
0 3 29 0.0000000000 1.5707963268
0 4 0 0.0000000000 0.0000000000
0 4 1 0.0164288827 0.0589968541
0 4 2 0.0115808965 0.1021897444
0 4 3 0.0018908773 0.1680287318
0 4 4 0.0057478879 0.2228889732
0 4 5 0.0099932130 0.2788492934
0 4 6 0.0064362829 0.3236027259
0 4 7 -0.0083636592 0.3808023967
0 4 8 -0.0008682798 0.4439147181
0 4 9 0.0145826592 0.5056948897
0 4 10 -0.0123713860 0.5651834554
0 4 11 0.0037052066 0.6022744635
0 4 12 -0.0122479069 0.6681222410
0 4 13 -0.0111156596 0.6982767122
0 4 14 -0.0121915533 0.7506889021
0 4 15 -0.0141854712 0.8093534651
0 4 16 -0.0130960226 0.8521309457
0 4 17 -0.0063567839 0.9158466888
0 4 18 -0.0010305060 0.9750380425
0 4 19 0.0046751767 1.0265579257
0 4 20 0.0076499593 1.0824210221
0 4 21 -0.0005130852 1.1411219142
0 4 22 0.0058354881 1.1926413473
0 4 23 0.0086928230 1.2576001460
0 4 24 0.0129372404 1.2986428884
0 4 25 0.0088069839 1.3457482373
0 4 26 -0.0045877159 1.4069184126
0 4 27 -0.0125177360 1.4655765684
0 4 28 0.0003206077 1.5254518086
0 4 29 0.0000000000 1.5707963268
0 5 0 0.0000000000 0.0000000000
0 5 1 0.0067560939 0.0588475750
0 5 2 -0.0003069474 0.1031842875
0 5 3 0.0079585739 0.1575415795
0 5 4 0.0238436209 0.2299476217
0 5 5 0.0001887200 0.2593744807
0 5 6 -0.0083227806 0.3172046768
0 5 7 -0.0186178446 0.3699151173
0 5 8 0.0056631016 0.4400810095
0 5 9 0.0068480588 0.4954738584
0 5 10 -0.0095043102 0.5339169258
0 5 11 -0.0019509955 0.6067253041
0 5 12 -0.0037287022 0.6640756327
0 5 13 -0.0202628494 0.7018763582
0 5 14 -0.0197904731 0.7585242795
0 5 15 -0.0217668849 0.8106143770
0 5 16 0.0084750323 0.8474797359
0 5 17 0.0107776752 0.9007429065
0 5 18 -0.0054322781 0.9707597696
0 5 19 0.0110746170 1.0324835408
0 5 20 0.0000764611 1.0881548254
0 5 21 -0.0090920038 1.1346659478
0 5 22 0.0003730506 1.2026336746
0 5 23 0.0053772333 1.2520171112
0 5 24 -0.0099276489 1.2961992882
0 5 25 -0.0045865175 1.3525331239
0 5 26 0.0017726291 1.3969476492
0 5 27 0.0115577776 1.4732489246
0 5 28 -0.0146261360 1.5126411279
0 5 29 0.0000000000 1.5707963268
0 6 0 0.0000000000 0.0000000000
0 6 1 0.0151137844 0.0536181843
0 6 2 0.0070427455 0.0973144285
0 6 3 0.0161387499 0.1608681768
0 6 4 0.0060304065 0.2127592664
0 6 5 -0.0184952901 0.2712214539
0 6 6 -0.0069958542 0.3091340412
0 6 7 -0.0078069848 0.3647064422
0 6 8 0.0047507009 0.4236431510
0 6 9 -0.0040299348 0.4833559253
0 6 10 -0.0132200161 0.5416282916
0 6 11 0.0054216212 0.5972002875
0 6 12 0.0028962641 0.6564170982
0 6 13 -0.0122443113 0.7005911669
0 6 14 -0.0155023524 0.7637354384
0 6 15 -0.0122718757 0.8191971138
0 6 16 0.0084344486 0.8540690047
0 6 17 0.0102147877 0.8960610628
0 6 18 -0.0090978295 0.9811408261
0 6 19 -0.0046732897 1.0308654141
0 6 20 0.0125912523 1.0829524766
0 6 21 -0.0027748631 1.1460718484
0 6 22 0.0097360873 1.2003944307
0 6 23 0.0011322542 1.2481922334
0 6 24 -0.0063305933 1.3113214638
0 6 25 -0.0029548586 1.3446055161
0 6 26 -0.0029133876 1.4055094544
0 6 27 -0.0013684503 1.4546084332
0 6 28 0.0116758272 1.5131650498
0 6 29 0.0000000000 1.5707963268
0 7 0 0.0000000000 0.0000000000
0 7 1 0.0149739774 0.0408523420
0 7 2 0.0072848818 0.0899187453
0 7 3 0.0112222426 0.1488851656
0 7 4 0.0058887486 0.2188365565
0 7 5 0.0003503792 0.2657069443
0 7 6 -0.0066522905 0.3201353975
0 7 7 0.0108828354 0.3684705641
0 7 8 0.0123621613 0.4296288828
0 7 9 0.0223030351 0.4796395348
0 7 10 0.0052943387 0.5345903643
0 7 11 -0.0049694371 0.5999930844
0 7 12 0.0043139075 0.6526455277
0 7 13 0.0162570205 0.6916171951
0 7 14 0.0001288423 0.7568349758
0 7 15 0.0169701743 0.8275072068
0 7 16 0.0086102115 0.8639333836
0 7 17 0.0063868179 0.9055666428
0 7 18 -0.0129715879 0.9695104247
0 7 19 -0.0042437457 1.0308382758
0 7 20 -0.0101062538 1.0845378122
0 7 21 0.0085093826 1.1224613845
0 7 22 0.0055824023 1.1923990453
0 7 23 0.0007510406 1.2506684710
0 7 24 0.0099383788 1.3074164851
0 7 25 0.0094538395 1.3519835454
0 7 26 0.0108454390 1.4174952252
0 7 27 -0.0059188704 1.4506581986
0 7 28 0.0210061781 1.5234838614
0 7 29 0.0000000000 1.5707963268
0 8 0 0.0000000000 0.0000000000
0 8 1 -0.0073000964 0.0522222264
0 8 2 -0.0057410414 0.0901177697
0 8 3 0.0077368486 0.1702534512
0 8 4 0.0033247130 0.2136220918
0 8 5 -0.0060080826 0.2518690025
0 8 6 -0.0050017355 0.3079388681
0 8 7 0.0089955884 0.3673415416
0 8 8 0.0137412580 0.4355777166
0 8 9 0.0012758527 0.5022385892
0 8 10 0.0027295264 0.5336764046
0 8 11 -0.0093138822 0.5987987283
0 8 12 -0.0087067853 0.6591548816
0 8 13 0.0057043756 0.7124426814
0 8 14 -0.0001803727 0.7600590503
0 8 15 0.0070542080 0.8124044100
0 8 16 0.0126754585 0.8597587156
0 8 17 0.0057627380 0.9157801214
0 8 18 0.0078755386 0.9828676203
0 8 19 -0.0016974860 1.0274995436
0 8 20 0.0024547924 1.0810751424
0 8 21 0.0096183184 1.1432302814
0 8 22 -0.0085610035 1.1805287230
0 8 23 -0.0049129078 1.2641395779
0 8 24 0.0037508046 1.3084439145
0 8 25 -0.0112211520 1.3679690795
0 8 26 0.0026014404 1.4073247178
0 8 27 -0.0010114387 1.4833712881
0 8 28 0.0033133822 1.5284537374
0 8 29 0.0000000000 1.5707963268
