0 0 0 0.0000000000 0.0000000000
0 0 1 0.1113988751 0.0700349249
0 0 2 -0.0202468542 0.1766213932
0 0 3 -0.0100239305 0.1739300354
0 0 4 0.1278742226 0.2780791614
0 0 5 0.1079736574 0.0882937964
0 0 6 0.1392700028 0.2434473883
0 0 7 0.0148533992 0.4163523312
0 0 8 0.0559285378 0.4059928901
0 0 9 0.1077633553 0.4870708410
0 0 10 0.1921540839 0.4458624819
0 0 11 0.1238823667 0.5352845655
0 0 12 0.0537113860 0.8559539507
0 0 13 0.1196338648 0.8121036982
0 0 14 0.0301615524 0.8295073832
0 0 15 -0.0592864837 0.7531514547
0 0 16 0.0215184232 0.9525864626
0 0 17 -0.0452497440 0.9294499503
0 0 18 0.0886653636 0.7427303274
0 0 19 0.0549505701 1.0394983830
0 0 20 0.1568116206 0.9888849278
0 0 21 -0.0697086671 1.0927154740
0 0 22 -0.1364116328 1.0990173212
0 0 23 0.0013935165 1.1577948434
0 0 24 -0.1628758403 1.2656247165
0 0 25 -0.1810960229 1.4186692804
0 0 26 -0.2787131962 1.4452589019
0 0 27 0.0151269535 1.4501866644
0 0 28 0.1521514250 1.5323452613
0 0 29 0.0000000000 1.5707963268
0 1 0 0.0000000000 0.0000000000
0 1 1 -0.0315927195 0.1213915054
0 1 2 0.0766648881 0.1171234498
0 1 3 0.1204428914 0.1933075971
0 1 4 0.0982400108 0.4143778158
0 1 5 0.0514243077 0.2900705652
0 1 6 0.1332979488 0.2230741279
0 1 7 -0.1024564173 0.4249651369
0 1 8 0.0320035811 0.2877689168
0 1 9 0.1917690890 0.3817158731
0 1 10 0.1431020285 0.6008171582
0 1 11 0.1265329192 0.6902595117
0 1 12 0.0565087420 0.7270137687
0 1 13 -0.0130334651 0.6337465287
0 1 14 0.1054494906 0.7064498919
0 1 15 0.0309291463 0.7056377432
0 1 16 -0.0317690073 0.7943350186
0 1 17 -0.1011283263 1.0659476531
0 1 18 0.1265689190 0.8174424792
0 1 19 -0.0568019336 0.9904095267
0 1 20 -0.0206914657 1.0694081038
0 1 21 -0.0126950592 1.1234680020
0 1 22 0.0297094960 1.0933421724
0 1 23 0.0419416492 0.9896371730
0 1 24 -0.1133049041 1.1634741643
0 1 25 -0.1659544874 1.3612558570
0 1 26 -0.1383607728 1.4261316470
0 1 27 0.0381475489 1.4961902402
0 1 28 0.0020961266 1.6559252567
0 1 29 0.0000000000 1.5707963268
0 2 0 0.0000000000 0.0000000000
0 2 1 0.1355798927 0.0972542745
0 2 2 0.1369421992 0.1650674766
0 2 3 0.0997567417 0.2409528005
0 2 4 0.1029520359 0.1890687730
0 2 5 0.1981530622 0.2259513617
0 2 6 0.0500764147 0.3942929343
0 2 7 0.0144665670 0.3864594219
0 2 8 0.0822638337 0.4674493086
0 2 9 0.0322580155 0.4990570585
0 2 10 0.0369707198 0.5737377630
0 2 11 -0.0142088192 0.6285954987
0 2 12 -0.0056733563 0.6712674594
0 2 13 -0.0254182548 0.5208187612
0 2 14 0.0160896879 0.7511277523
0 2 15 -0.0425817540 0.7334865746
0 2 16 -0.0876452604 0.6479723102
0 2 17 -0.0261303006 1.0892382494
0 2 18 0.0160851596 0.9316554223
0 2 19 0.1515290982 1.0800848601
0 2 20 0.0750305641 1.0035511495
0 2 21 -0.0166240366 1.0706149277
0 2 22 0.1100684029 1.1814929047
0 2 23 -0.1246588220 1.2717131175
0 2 24 -0.0784080442 1.3200600562
0 2 25 -0.1059792556 1.2941201751
0 2 26 -0.2973766703 1.3804747140
0 2 27 0.0977292294 1.4286994336
0 2 28 -0.0134091244 1.4355747876
0 2 29 0.0000000000 1.5707963268
0 3 0 0.0000000000 0.0000000000
0 3 1 0.0781853676 0.0316300342
0 3 2 0.0903151324 0.0651338083
0 3 3 -0.1297864944 0.2750254576
0 3 4 0.0529128868 0.1585342283
0 3 5 0.1018889744 0.2421874107
0 3 6 -0.0236217802 0.3123554326
0 3 7 -0.0435184244 0.4140971906
0 3 8 0.0459369975 0.2109069235
0 3 9 -0.0256029118 0.6216725618
0 3 10 0.0016958061 0.5398088398
0 3 11 -0.0530334933 0.5034719520
0 3 12 -0.0017817422 0.7183082585
0 3 13 0.1155291964 0.8711729666
0 3 14 -0.0153665875 0.6883544954
0 3 15 -0.0667501080 0.7982257404
0 3 16 -0.1452559763 0.9106223205
0 3 17 -0.0721950972 1.0365162003
0 3 18 0.0145782362 0.9821735400
0 3 19 -0.0514485070 0.9149413051
0 3 20 -0.1999259385 1.0981582928
0 3 21 0.0738122374 1.0779007970
0 3 22 0.0917530159 1.0642256956
0 3 23 -0.0316831700 1.2750343269
0 3 24 -0.0844736068 1.3519629676
0 3 25 -0.1043918760 1.3440358374
0 3 26 -0.2114092832 1.2325438462
0 3 27 -0.0802692374 1.3388044359
0 3 28 0.0863070079 1.3034157036
0 3 29 0.0000000000 1.5707963268
0 4 0 0.0000000000 0.0000000000
0 4 1 0.0640332255 0.0154398716
0 4 2 0.0344938365 0.0086125168
0 4 3 -0.0965706114 0.1121323315
0 4 4 0.0945534000 0.3593755667
0 4 5 0.1781505066 0.2430405050
0 4 6 0.0372399768 0.2731919217
0 4 7 -0.1488615945 0.2352539534
0 4 8 0.0063722282 0.3426910313
0 4 9 -0.0517883091 0.5475160101
0 4 10 0.0231853605 0.4734541098
0 4 11 0.0378650222 0.4120613570
0 4 12 0.0867189079 0.4669100304
0 4 13 0.0432760234 0.7516873937
0 4 14 -0.0359808530 0.6290233255
0 4 15 0.0365098988 0.7420568810
0 4 16 -0.0537379122 0.8914270780
0 4 17 -0.0988950243 1.1654981736
0 4 18 -0.0453851892 1.0012285451
0 4 19 -0.1459017069 1.0483739278
0 4 20 0.0155329516 1.1503427159
0 4 21 0.0609977787 1.2292825722
0 4 22 0.2480396566 1.1443337085
0 4 23 -0.0367492734 1.2685412544
0 4 24 -0.2125100165 1.2606679465
0 4 25 -0.0770467678 1.3460463799
0 4 26 -0.0413624878 1.3913147380
0 4 27 -0.2013038071 1.4154959328
0 4 28 -0.0288641838 1.5053961981
0 4 29 0.0000000000 1.5707963268
0 5 0 0.0000000000 0.0000000000
0 5 1 -0.0828682736 0.0168673435
0 5 2 -0.0385068488 0.2625082137
0 5 3 -0.0257387704 0.0217096755
0 5 4 0.0298829144 0.2236414405
0 5 5 -0.0371791806 0.1915062729
0 5 6 -0.0159488739 0.3315637288
0 5 7 -0.0401925704 0.4286879571
0 5 8 0.1578000020 0.5324608134
0 5 9 -0.0269405337 0.4537125920
0 5 10 0.0445961456 0.4649635918
0 5 11 0.1879997251 0.3262530444
0 5 12 0.1411326861 0.6386989485
0 5 13 0.0937262088 0.8211738024
0 5 14 0.0148047716 0.7749237198
0 5 15 -0.1057003801 0.7684738383
0 5 16 -0.0305383179 0.7614759291
0 5 17 -0.0895382151 1.2254268447
0 5 18 -0.0424672120 1.1379721536
0 5 19 -0.0622993673 1.0844867599
0 5 20 -0.1125733457 1.0766199984
0 5 21 -0.0771250415 1.0440924633
0 5 22 -0.0407851122 1.2321623095
0 5 23 -0.0139503640 1.1466263797
0 5 24 -0.0495780896 1.1859787173
0 5 25 -0.0801146688 1.2552525343
0 5 26 0.0103358107 1.4073536733
0 5 27 -0.0016640518 1.3829474800
0 5 28 -0.0266092346 1.4667076429
0 5 29 0.0000000000 1.5707963268
0 6 0 0.0000000000 0.0000000000
